term,text,gold_hard,predicted_hard_cal,pred_confidence_cal,kl_divergence_sample_cal
all,"# # 432 . public access description value . this is a plaster cast after michelangelo ' s marble original , 1504 - 06 , in the church of notre - dame , bruges , belgium . the maker of this cast is unknown and this is probably made in bruges , late 1871 . this cast was acquired from the belgian government in 1872 through the international exchange scheme initiated by henry cole . the agreement facilitated exchange between museums across europe of reproductions of objects in their respective countries . the document concluding this agreement , the international convention , was signed by the fifteen crowned princes of europe in 1867 at the paris exhibition . with the aid of this agreement , the south kensington museum was able to amass a collection of casts unrivaled in its international scope and diversity . _ x000d _ _ x000d _ the cast of the bruges madonna is today displayed alongside other casts of sculpture of michelangelo in the east cast court , devoted entirely to reproductions of italian works of art . it is probable that the surface of this cast was left unfinished to illustrate the complex network of piece molds required to make such a reproduction . since they were first opened in 1873 , the two magnificent cast court galleries at the v & amp ; a have displayed reproductions",9,9,0.7172541618347168,0.3323250100332669
all,"# # 7046 . physical description ( etc ) . the painting , in opaque watercolour on paper , shows a standing lady in profile facing to the right . she holds a wide - rimmed scalloped translucent wine cup with her right hand while her left hand grasps the neck of a glass wine bottle . she is shown against a dark green ground with a variety of flowering plants at her feet . the dark background rises up to a domed mound near the top of the picture where the sky is suggested by loose brushwork of streaks of grey paint . _ x000d _ _ x000d _ the lady is wearing a white diaphanous < i > peshwaz < / i > with tight ruched long sleeves . it has rows of pink - tipped short white lappets round her neck and front opening reaching to a high waist edged in gold under her breasts from which the gold - edged skirt of the < i > peshwaz < / i > falls . under this she is wearing orange - red < i > paijama < / i > with rows of pearls and jewelled bands at the ankles , below which she is wearing a pair of crimson - patterned grey slippers with gold pom - poms on the toes",9,9,0.9692246317863464,0.0312588723341771
all,"# # 73010 . public access description value . costume design by attilio comelli for the footmen in < i > angelo < / i > at the theatre royal drury lane , 1923 . _ x000d _ _ x000d _ < i > angelo : the romance of a great composer < / i > is a play in a prologue and three acts . it was first performed in the apollo theatre , new york before being produced by arthur collins at the theatre royal drury lane in march and april of 1923 . the story is set in the early 1800s and was inspired by the ‚ aothe life of hoffman ‚ ao . this adaptation was written by louis n . parker , with music composed by e . n reznicek . the play is set largely in italy and centres upon the angelo and his love for a beautiful girl named giulia . alongside the flashbacks to their doomed romance the audience learns of angelo ‚ aos latest composition , an opera inspired by his love for giulia and entitled < i > undine < / i > . various locations , time periods and characters interweave as angelo anxiously waits to see his new opera will be received . much to the dismay of angelo ‚ aos rival , the envious cipriano , angelo ‚",9,9,0.8504484295845032,0.161991505386129
all,"# # 75306 . physical description ( etc ) . ; large circular cloak of red crepe with vandyked and beaded edge , beads are crumbling . edged at hem with dark red knitted silk cord binding . metal spring clip at neck . ; jerkin / under - doublet with short sleeves with vandyked and beaded edges and close under - sleeves to match , mounted on an old grey tweed waistcoat for wear as an under - doublet , and with flap of red corded silk on right side under belt - hook . ; asymmetrical shoulder - drape of red crepe with vandyked and beaded edge , tacked together to represent a rolled - up cloak . beads crumbling at hem . ; sleeveless jerkin / over - tunic of red corded silk , lower edge sloping down to left and mounted with belt - hooks , front ornamented with flame - shaped motifs of red glass beads ( nine at the hem , five at the chest ) . cream padded satin lining , with boning . ; short , close breeches of red corded silk , with vandyked and beaded edges . hardly worn . working pockets in side . ; stock of red silk and plush velvet . red velvet around neck attached",9,9,0.989857852458954,0.0101939287534283
all,"# # 95407 . public access description value . the shirley chisholm triple t - shirt is from american artist beau mccall ‚ aos 2020 freedom fighter collection . beau mccall is a visual artist based in new york , originally from philadelphia . mccall describes some of his works as ‚ aowearable art ‚ ao and his most well - known pieces consist of customized garments , as well as other objects , embellished with an abundance of assorted buttons . mccall ‚ aos most recent collection of works is his ‚ aotriple t - shirts ‚ ao , in which he combines three t - shirts each featuring a different but related design into one garment . _ x000d _ _ x000d _ mccall describes his triple t - shirts as ‚ aoone of my beautiful mistakes ‚ ao . the triple t - shirts are , as the name suggests , three t - shirts sewn together in a way that can be worn as a poncho or cape - like garment with the wearer ‚ aos arms coming through the neck holes of the t - shirts on either side . it began as a project trying to reuse his personal t - shirt collection , which numbered over 100 t - shirts of different designs . mccall now sources t - shirt specially and ‚",2,3,0.4042578339576721,2.894299179559056
all,"# # œµœnœ±œπ œºœµ œaœωœµœoœºœ± / [UNK] œ¥œµ [UNK] œ±œaœπœeœnœøœω / œ § œoœaœøœo œωœµœøœω œ¥œπœ¥œøœo œºœøœπ . _ x000d _ < i > barthol [ om√ ¶ us ] ignat [ ius ] de strykert brux [ ellensis ] rhetor / in gymn [ asio ] soc [ ieta ] tis jesu . brux [ ellis ] mdclxxxiii . < / i > ; inscribed at lower right , in brown ink ( with the museum ‚ aos inv . no . ) , < i > 9280 . 12 < / i > . inscribed on verso , at upper centre , in brown ink , < i > n < sup > < u > o < / u > < / sup > 58 < / i > < sup > b < / sup > . inscribed on verso of mount , in graphite , < i > costume / netherlands < / i >",4,9,0.8072710037231445,5.568371770965899
all,"##0 drawings mounted in volume containing 144 pages of blue wove paper , full - bound in calf , the remaining 25 drawings unmounted . _ x000d _ < i > affixed inside the front cover are two specimen signatures in ink < / i > r . home . < i > some sketches inscribed with notes in pencil . _ x000d _ pencil , pen and ink , black chalk and watercolour . size of volume < / i > 25 x 18 _ x000d _ e . 685 - 1471 , 1471a , 1472 - 1519 , 1519a , 1520 - 1616 , 1616a , 1617 - 1626 - 1943 _ x000d _ _ x000d _ given by mrs e . f . lawrence and mrs . e . b . day , grand - daughters of the artist . '",9,9,0.5308781266212463,0.6332228169441856
all,"##0d _ _ x000d _ 3 mounted black and white prints 39x38 cm _ x000d _ _ x000d _ 1 framed print ' child with sunflowers ' _ x000d _ _ x000d _ 5 notebooks various sizes _ x000d _ _ x000d _ 4 envelopes containing notes and magazine clippings _ x000d _ _ x000d _ 4 books ( penrose annual 1955 ; graphis annual ' 56 ; simon and shuster ; the art and technique of colour photography ; k helmer peterson , 122 colour photographs ) _ x000d _ _ x000d _ 1 framed print after rembrandt ( to indentify it of interest to prints section ) _ x000d _ _ x000d _ description of condition : good",9,9,0.921535313129425,0.0817141817058804
all,"##es was an esteemed , versatile and prolific sculptor of public works including figures and memorials , especially in the interwar years . he modelled the portland stone figures of sir william chambers and sir charles barry on the facade of the v & amp ; a and is now best - known for his ' queen of time ' clock over the entrance of selfridge ' s department store , oxford street , london . _ x000d _ _ x000d _ the two friezes from doulton house were salvaged by ironbridge gorge museum , thanks to the initiative of paul atterbury , then head of royal doulton ' s historical department and now a well - known author and antiques specialist . the ' dutch potters ' frieze remains at ironbridge , while royal doulton presented the ' pottery through the ages ' frieze to the v & amp ; a .",7,9,0.6974890828132629,6.264870641750386
all,"##uze . the design is of a bird in flight on a white ground repeated three times in the length of the textile . the birds have white feathers , a red crest and a blue beak . between each two birds are clouds in red , two shades of blue and yellow . the outlines of the feathers are brown and other details of the design are in gold . the size of the repeat is approximately 4 . 75 x 4 . 25 inches ( 12 . 1 x 10 . 9 cm ) . ; fragment of a sutra cover of red plain weave silk . the fragment is decorated with a rock or mountain in blue , above which are two figures and above them two more incomplete figures . the vertical lines of the design are formed in the direction of the weft . the pattern is in dark and pale blue , green , white , yellow and black . tabby ground with pattern effects in tabby .",9,9,0.9705957770347596,0.0298451917266703
